sentence id	token id	token	BIO NER tag
9782	2	to	O
9782	3	like	O
9782	4	it	O
9782	5	.	O
9783	0	The	O
9783	1	plot	O
9783	2	was	O
9783	3	right	O
9783	4	up	O
9783	5	my	O
9783	6	alley	O
9783	7	.	O
9784	0	What	O
9784	1	a	O
9784	2	let	O
9784	3	-	O
9784	4	down	O
9784	5	.	O
9785	0	None	O
9785	1	of	O
9785	2	the	O
9785	3	characters	O
9785	4	were	O
9785	5	likeable	O
9785	6	,	O
9785	7	except	O
9785	8	Evie	B-PER
9785	9	,	O
9785	10	and	O
9785	11	I	O
9785	12	'm	O
9785	13	not	O
9785	14	sure	O
9785	15	if	O
9785	16	she	O
9785	17	even	O
9785	18	counts--	O
9785	19	she	O
9785	20	was	O
9785	21	more	O
9785	22	of	O
9785	23	a	O
9785	24	prop	O
9785	25	.	O
9786	0	The	O
9786	1	writing	O
9786	2	was	O
9786	3	decent	O
9786	4	,	O
9786	5	which	O
9786	6	saves	O
9786	7	it	O
9786	8	from	O
9786	9	a	O
9786	10	one	O
9786	11	-	O
9786	12	star	O
9786	13	rating	O
9786	14	.	O
9787	0	If	O
9787	1	you	O
9787	2	want	O
9787	3	a	O
9787	4	book	O
9787	5	that	O
9787	6	focuses	O
9787	7	on	O
9787	8	three	O
9787	9	women	O
9787	10	,	O
9787	11	read	O
9787	12	Liane	B-MISC
9787	13	Moriarty	I-MISC
9787	14	's	I-MISC
9787	15	_	O
9788	0	Big	O
9788	1	Little	O
9788	2	Lies	O
9788	3	_	O
9788	4	.	O
9789	0	This	O
9789	1	was	O
9789	2	a	O
9789	3	pain	O
9789	4	in	O
9789	5	the	O
9789	6	ass	O
9789	7	book	O
9789	8	to	O
9789	9	read	O
9789	10	.	O
9790	0	I	O
9790	1	am	O
9790	2	glad	O
9790	3	that	O
9790	4	it	O
9790	5	is	O
9790	6	finished	O
9790	7	.	O
9791	0	I	O
9791	1	can	O
9791	2	see	O
9791	3	why	O
9791	4	to	O
9791	5	movie	O
9791	6	only	O
9791	7	got	O
9791	8	1.5	O
9791	9	stars	O
9791	10	.	O
9792	0	I	O
9792	1	really	O
9792	2	enjoyed	O
9792	3	the	O
9792	4	book	O
9792	5	!	O
9793	0	I	O
9793	1	decided	O
9793	2	to	O
9793	3	buy	O
9793	4	it	O
9793	5	to	O
9793	6	read	O
9793	7	on	O
9793	8	the	O
9793	9	plane	O
9793	10	on	O
9793	11	my	O
9793	12	way	O
9793	13	to	O
9793	14	Asia	B-LOC
9793	15	.	O
9794	0	I	O
9794	1	liked	O
9794	2	it	O
9794	3	!	O
9795	0	I	O
9795	1	almost	O
9795	2	left	O
9795	3	it	O
9795	4	behind	O
9795	5	because	O
9795	6	it	O
9795	7	was	O
9795	8	weighing	O
9795	9	my	O
9795	10	backpack	O
9795	11	down	O
9795	12	(	O
9795	13	LOL	B-ORG
9795	14	)	O
9795	15	!	O
9796	0	I	O
9796	1	actually	O
9796	2	enjoyed	O
9796	3	the	O
9796	4	story	O
9796	5	narration	O
9796	6	and	O
9796	7	it	O
9796	8	had	O
9796	9	a	O
9796	10	huge	O
9796	11	twist	O
9796	12	to	O
9796	13	it	O
9796	14	!	O
9797	0	It	O
9797	1	's	O
9797	2	not	O
9797	3	s***ty	O
9797	4	like	O
9797	5	Twilight	O
9797	6	and	O
9797	7	50	O
9797	8	shades	O
9797	9	(	O
9797	10	even	O
9797	11	though	O
9797	12	I	O
9797	13	read	O
9797	14	and	O
9797	15	loved	O
9797	16	all	O
9797	17	those	O
9797	18	books	O
9797	19	)	O
9797	20	.	O
9798	0	It	O
9798	1	was	O
9798	2	eerie	O
9798	3	and	O
9798	4	kept	O
9798	5	me	O
9798	6	wondering	O
9798	7	what	O
9798	8	in	O
9798	9	the	O
9798	10	HECK	O
9798	11	is	O
9798	12	going	O
9798	13	on	O
9798	14	.	O
9799	0	I	O
9799	1	read	O
9799	2	online	O
9799	3	that	O
9799	4	there	O
9799	5	might	O
9799	6	be	O
9799	7	a	O
9799	8	movie	O
9799	9	in	O
9799	10	the	O
9799	11	works	O
9799	12	!	O
9800	0	We	O
9800	1	shall	O
9800	2	see	O
9800	3	if	O
9800	4	and	O
9800	5	how	O
9800	6	it	O
9800	7	will	O
9800	8	turn	O
9800	9	out	O
9800	10	!	O
9801	0	I	O
9801	1	like	O
9801	2	to	O
9801	3	read	O
9801	4	books	O
9801	5	before	O
9801	6	the	O
9801	7	movies	O
9801	8	come	O
9801	9	out	O
9801	10	to	O
9801	11	see	O
9801	12	the	O
9801	13	difference	O
9801	14	.	O
9802	0	I	O
9802	1	do	O
9802	2	n't	O
9802	3	believe	O
9802	4	it	O
9802	5	will	O
9802	6	disappoint	O
9802	7	!	O
9803	0	This	O
9803	1	book	O
9803	2	was	O
9803	3	very	O
9803	4	well	O
9803	5	written	O
9803	6	.	O
9804	0	I	O
9804	1	really	O
9804	2	liked	O
9804	3	Paula	B-PER
9804	4	Hawkin	I-PER
9804	5	's	I-PER
9804	6	style	O
9804	7	.	O
9805	0	The	O
9805	1	way	O
9805	2	she	O
9805	3	used	O
9805	4	a	O
9805	5	calendar	O
9805	6	date	O
9805	7	to	O
9805	8	tell	O
9805	9	each	O
9805	10	character	O
9805	11	's	O
9805	12	story	O
9805	13	of	O
9805	14	what	O
9805	15	took	O
9805	16	place	O
9805	17	on	O
9805	18	that	O
9805	19	date	O
9805	20	and	O
9805	21	how	O
9805	22	the	O
9805	23	suspense	O
9805	24	is	O
9805	25	tied	O
9805	26	into	O
9805	27	the	O
9805	28	story	O
9805	29	to	O
9805	30	the	O
9805	31	point	O
9805	32	of	O
9805	33	making	O
9805	34	me	O
9805	35	read	O
9805	36	faster	O
9805	37	to	O
9805	38	find	O
9805	39	out	O
9805	40	what	O
9805	41	's	O
9805	42	going	O
9805	43	to	O
9805	44	happen	O
9805	45	next	O
9805	46	.	O
9806	0	The	O
9806	1	surprises	O
9806	2	of	O
9806	3	what	O
9806	4	I	O
9806	5	thought	O
9806	6	was	O
9806	7	going	O
9806	8	to	O
9806	9	happen	O
9806	10	that	O
9806	11	did	O
9806	12	n't	O
9806	13	happen	O
9806	14	was	O
9806	15	thrilling	O
9806	16	.	O
9807	0	I	O
9807	1	recommend	O
9807	2	this	O
9807	3	book	O
9807	4	because	O
9807	5	it	O
9807	6	was	O
9807	7	a	O
9807	8	great	O
9807	9	story	O
9807	10	of	O
9807	11	how	O
9807	12	we	O
9807	13	go	O
9807	14	along	O
9807	15	with	O
9807	16	our	O
9807	17	daily	O
9807	18	routines	O
9807	19	but	O
9807	20	we	O
9807	21	all	O
9807	22	experience	O
9807	23	something	O
9807	24	different	O
9807	25	in	O
9807	26	our	O
9807	27	travels	O
9807	28	of	O
9807	29	wondering	O
9807	30	about	O
9807	31	the	O
9807	32	scenery	O
9807	33	we	O
9807	34	take	O
9807	35	in	O
9807	36	either	O
9807	37	by	O
9807	38	car	O
9807	39	bus	O
9807	40	or	O
9807	41	train	O
9807	42	.	O
9808	0	I	O
9808	1	wanted	O
9808	2	so	O
9808	3	much	O
9808	4	to	O
9808	5	like	O
9808	6	the	O
9808	7	characters	O
9808	8	,	O
9808	9	but	O
9808	10	found	O
9808	11	myself	O
9808	12	scoffing	O
9808	13	through	O
9808	14	much	O
9808	15	of	O
9808	16	this	O
9808	17	book	O
9808	18	.	O
9809	0	They	O
9809	1	are	O
9809	2	all	O
9809	3	self	O
9809	4	absorbed	O
9809	5	,	O
9809	6	pathetic	O
9809	7	and	O
9809	8	just	O
9809	9	plain	O
9809	10	boring	O
9809	11	.	O
9810	0	I	O
9810	1	could	O
9810	2	not	O
9810	3	like	O
9810	4	,	O
9810	5	nor	O
9810	6	feel	O
9810	7	sorry	O
9810	8	for	O
9810	9	any	O
9810	10	of	O
9810	11	them	O
9810	12	.	O
9811	0	Rachel	B-PER
9811	1	drove	O
9811	2	me	O
9811	3	crazy	O
9811	4	with	O
9811	5	the	O
9811	6	mess	O
9811	7	she	O
9811	8	continued	O
9811	9	to	O
9811	10	make	O
9811	11	of	O
9811	12	her	O
9811	13	life	O
9811	14	.	O
9812	0	Anna	B-PER
9812	1	was	O
9812	2	a	O
9812	3	sorry	O
9812	4	excuse	O
9812	5	for	O
9812	6	a	O
9812	7	wife	O
9812	8	and	O
9812	9	mother	O
9812	10	.	O
9813	0	Each	O
9813	1	and	O
9813	2	every	O
9813	3	character	O
9813	4	was	O
9813	5	dis	O
9813	6	-	O
9813	7	likable	O
9813	8	in	O
9813	9	their	O
9813	10	own	O
9813	11	way	O
9813	12	and	O
9813	13	I	O
9813	14	got	O
9813	15	tired	O
9813	16	of	O
9813	17	the	O
9813	18	phony	O
9813	19	dramas	O
9813	20	in	O
9813	21	their	O
9813	22	lives	O
9813	23	.	O
9814	0	I	O
9814	1	could	O
9814	2	not	O
9814	3	wait	O
9814	4	to	O
9814	5	get	O
9814	6	this	O
9814	7	book	O
9814	8	over	O
9814	9	with	O
9814	10	and	O
9814	11	the	O
9814	12	only	O
9814	13	reason	O
9814	14	I	O
9814	15	stuck	O
9814	16	with	O
9814	17	it	O
9814	18	was	O
9814	19	to	O
9814	20	prove	O
9814	21	that	O
9814	22	I	O
9814	23	figured	O
9814	24	out	O
9814	25	""""	O
9814	26	who	O
9814	27	did	O
9814	28	it	O
9814	29	""""	O
9814	30	by	O
9814	31	mid	O
9814	32	book	O
9814	33	.	O
9815	0	I	O
9815	1	was	O
9815	2	right	O
9815	3	by	O
9815	4	the	O
9815	5	way	O
9815	6	.	O
9816	0	Why	O
9816	1	on	O
9816	2	earth	O
9816	3	the	O
9816	4	high	O
9816	5	ratings	O
9816	6	-	O
9816	7	I	O
9816	8	will	O
9816	9	never	O
9816	10	know	O
9816	11	.	O
9817	0	I	O
9817	1	can	O
9817	2	not	O
9817	3	believe	O
9817	4	that	O
9817	5	anyone	O
9817	6	enjoyed	O
9817	7	reading	O
9817	8	this	O
9817	9	book	O
9817	10	.	O
9818	0	I	O
9818	1	hated	O
9818	2	it	O
9818	3	and	O
9818	4	had	O
9818	5	to	O
9818	6	force	O
9818	7	myself	O
9818	8	to	O
9818	9	finish	O
9818	10	reading	O
9818	11	it	O
9818	12	.	O
9819	0	It	O
9819	1	's	O
9819	2	the	O
9819	3	first	O
9819	4	time	O
9819	5	I	O
9819	6	hated	O
9819	7	every	O
9819	8	character	O
9819	9	in	O
9819	10	a	O
9819	11	book	O
9819	12	.	O
9820	0	The	O
9820	1	grammar	O
9820	2	was	O
9820	3	atrocious	O
9820	4	,	O
9820	5	also	O
9820	6	.	O
9821	0	Why	O
9821	1	did	O
9821	2	she	O
9821	3	not	O
9821	4	have	O
9821	5	a	O
9821	6	professional	O
9821	7	edit	O
9821	8	the	O
9821	9	book	O
9821	10	?	O
9822	0	I	O
9822	1	do	O
9822	2	n't	O
9822	3	know	O
9822	4	how	O
9822	5	many	O
9822	6	times	O
9822	7	she	O
9822	8	wrote	O
9822	9	something	O
9822	10	along	O
9822	11	the	O
9822	12	lines	O
9822	13	of	O
9822	14	""""	O
9822	15	...	O
9822	16	neither	O
9822	17	of	O
9822	18	them	O
9822	19	ARE	O
9822	20	...	O
9822	21	""""	O
9822	22	SCREECH	O
9822	23	!	O
9822	24	!	O
9822	25	!	O
9823	0	Terrible	O
9823	1	,	O
9823	2	terrible	O
9823	3	,	O
9823	4	poorly	O
9823	5	written	O
9823	6	book	O
9823	7	.	O
9824	0	The	O
9824	1	first	O
9824	2	few	O
9824	3	chapters	O
9824	4	were	O
9824	5	so	O
9824	6	depressing	O
9824	7	I	O
9824	8	could	O
9824	9	n't	O
9824	10	read	O
9824	11	anymore	O
9824	12	,	O
9824	13	so	O
9824	14	my	O
9824	15	review	O
9824	16	is	O
9824	17	not	O
9824	18	based	O
9824	19	on	O
9824	20	the	O
9824	21	entire	O
9824	22	book	O
9824	23	.	O
9825	0	If	O
9825	1	you	O
9825	2	have	O
9825	3	been	O
9825	4	through	O
9825	5	a	O
9825	6	heartwrenching	O
9825	7	break	O
9825	8	up	O
9825	9	and	O
9825	10	are	O
9825	11	not	O
9825	12	quite	O
9825	13	healed	O
9825	14	,	O
9825	15	do	O
9825	16	yourself	O
9825	17	a	O
9825	18	favor	O
9825	19	and	O
9825	20	find	O
9825	21	something	O
9825	22	else	O
9825	23	to	O
9825	24	read	O
9825	25	.	O
9826	0	I	O
9826	1	'm	O
9826	2	not	O
9826	3	sure	O
9826	4	why	O
9826	5	anyone	O
9826	6	would	O
9826	7	want	O
9826	8	to	O
9826	9	immerse	O
9826	10	themselves	O
9826	11	that	O
9826	12	deeply	O
9826	13	in	O
9826	14	someone	O
9826	15	else	O
9826	16	's	O
9826	17	misery	O
9826	18	.	O
9827	0	I	O
9827	1	'm	O
9827	2	sure	O
9827	3	there	O
9827	4	are	O
9827	5	people	O
9827	6	who	O
9827	7	will	O
9827	8	enjoy	O
9827	9	this	O
9827	10	book	O
9827	11	...	O
9827	12	maybe	O
9827	13	people	O
9827	14	that	O
9827	15	do	O
9827	16	n't	O
9827	17	know	O
9827	18	that	O
9827	19	pain	O
9827	20	as	O
9827	21	well	O
9827	22	,	O
9827	23	or	O
9827	24	maybe	O
9827	25	people	O
9827	26	who	O
9827	27	have	O
9827	28	completely	O
9827	29	healed	O
9827	30	.	O
9828	0	My	O
9828	1	friends	O
9828	2	loved	O
9828	3	it	O
9828	4	.	O
9829	0	Absolutely	O
9829	1	not	O
9829	2	for	O
9829	3	me	O
9829	4	.	O
9830	0	Quite	O
9830	1	disappointed	O
9830	2	in	O
9830	3	this	O
9830	4	book	O
9830	5	,	O
9830	6	all	O
9830	7	the	O
9830	8	hype	O
9830	9	is	O
9830	10	not	O
9830	11	justified	O
9830	12	.	O
9831	0	The	O
9831	1	author	O
9831	2	writes	O
9831	3	well	O
9832	0	but	O
9832	1	I	O
9832	2	thought	O
9832	3	the	O
9832	4	plot	O
9832	5	a	O
9832	6	comparatively	O
9832	7	poor	O
9832	8	imitation	O
9832	9	of	O
9832	10	Gone	B-MISC
9832	11	Girl	I-MISC
9832	12	,	O
9832	13	does	O
9832	14	n't	O
9832	15	have	O
9832	16	anything	O
9832	17	like	O
9832	18	the	O
9832	19	depth	O
9832	20	of	O
9832	21	that	O
9832	22	book	O
9832	23	.	O
9833	0	Rachel	B-PER
9833	1	's	O
9833	2	story	O
9833	3	got	O
9833	4	so	O
9833	5	tedious	O
9833	6	,	O
9833	7	with	O
9833	8	her	O
9833	9	endlessly	O
9833	10	getting	O
9833	11	drunk	O
9833	12	and	O
9833	13	blacking	O
9833	14	out	O
9833	15	.	O
9834	0	The	O
9834	1	whole	O
9834	2	thing	O
9834	3	had	O
9834	4	little	O
9834	5	substance	O
9834	6	for	O
9834	7	me	O
9834	8	,	O
9834	9	with	O
9834	10	one	O
9834	11	dimensional	O
9834	12	and	O
9834	13	very	O
9834	14	unsympathetic	O
9834	15	characters	O
9834	16	.	O
9835	0	Seemed	O
9835	1	to	O
9835	2	me	O
9835	3	like	O
9835	4	the	O
9835	5	author	O
9835	6	admired	O
9835	7	Gone	B-MISC
9835	8	Girl	I-MISC
9835	9	and	O
9835	10	then	O
9835	11	wrote	O
9835	12	something	O
9835	13	fairly	O
9835	14	similar	O
9835	15	to	O
9835	16	get	O
9835	17	a	O
9835	18	quick	O
9835	19	best	O
9835	20	-	O
9835	21	seller	O
9835	22	.	O
9836	0	Seems	O
9836	1	to	O
9836	2	have	O
9836	3	worked	O
9836	4	for	O
9836	5	her	O
9836	6	.	O
9837	0	I	O
9837	1	just	O
9837	2	hope	O
9837	3	her	O
9837	4	next	O
9837	5	book	O
9837	6	has	O
9837	7	more	O
9837	8	originality	O
9837	9	and	O
9837	10	depth	O
9837	11	.	O
9838	0	I	O
9838	1	liked	O
9838	2	the	O
9838	3	framing	O
9838	4	of	O
9838	5	the	O
9838	6	story	O
9838	7	in	O
9838	8	the	O
9838	9	beginning	O
9838	10	but	O
9838	11	by	O
9838	12	the	O
9838	13	middle	O
9838	14	toward	O
9838	15	the	O
9838	16	end	O
9838	17	it	O
9838	18	's	O
9838	19	to	O
9838	20	married	O
9838	21	to	O
9838	22	a	O
9838	23	format	O
9838	24	that	O
9838	25	does	O
9838	26	n't	O
9838	27	make	O
9838	28	since	O
9838	29	anymore	O
9838	30	.	O
9839	0	The	O
9839	1	finale	O
9839	2	seems	O
9839	3	too	O
9839	4	big	O
9839	5	of	O
9839	6	a	O
9839	7	shift	O
9839	8	for	O
9839	9	the	O
9839	10	antagonist	O
9839	11	.	O
9840	0	I	O
9840	1	was	O
9840	2	hoping	O
9840	3	for	O
9840	4	a	O
9840	5	better	O
9840	6	twist	O
9840	7	but	O
9840	8	this	O
9840	9	is	O
9840	10	my	O
9840	11	first	O
9840	12	murder	O
9840	13	mystery	O
9840	14	novel	O
9840	15	.	O
9841	0	Not	O
9841	1	sure	O
9841	2	if	O
9841	3	this	O
9841	4	is	O
9841	5	typical	O
9841	6	.	O
9842	0	I	O
9842	1	wanted	O
9842	2	to	O
9842	3	read	O
9842	4	this	O
9842	5	before	O
9842	6	seeing	O
9842	7	the	O
9842	8	movie	O
9843	0	so	O
9843	1	I	O
9843	2	have	O
9843	3	a	O
9843	4	better	O
9843	5	base	O
9843	6	to	O
9843	7	judge	O
9843	8	the	O
9843	9	movie	O
9843	10	.	O
9844	0	Very	O
9844	1	good	O
9844	2	page	O
9844	3	-	O
9844	4	turner	O
9844	5	,	O
9844	6	and	O
9844	7	Hawkins	B-PER
9844	8	has	O
9844	9	boldly	O
9844	10	put	O
9844	11	an	O
9844	12	unhappy	O
9844	13	and	O
9844	14	often	O
9844	15	reprehensible	O
9844	16	drunk	O
9844	17	as	O
9844	18	her	O
9844	19	central	O
9844	20	figure	O
9844	21	.	O
9845	0	Much	O
9845	1	of	O
9845	2	the	O
9845	3	action	O
9845	4	revolves	O
9845	5	around	O
9845	6	Rachel	B-PER
9845	7	's	O
9845	8	drunkenness	O
9845	9	,	O
9845	10	self	O
9845	11	-	O
9845	12	loathing	O
9845	13	and	O
9845	14	sad	O
9845	15	pining	O
9845	16	over	O
9845	17	her	O
9845	18	ex	O
9845	19	-	O
9845	20	husband	O
9845	21	,	O
9845	22	now	O
9845	23	happily	O
9845	24	remarried	O
9845	25	after	O
9845	26	an	O
9845	27	affair	O
9845	28	and	O
9845	29	with	O
9845	30	a	O
9845	31	new	O
9845	32	baby	O
9845	33	.	O
9846	0	Told	O
9846	1	very	O
9846	2	much	O
9846	3	from	O
9846	4	a	O
9846	5	woman	O
9846	6	's	O
9846	7	viewpoint	O
9846	8	,	O
9846	9	Hawkins	B-PER
9846	10	uses	O
9846	11	three	O
9846	12	separate	O
9846	13	voices	O
9846	14	for	O
9846	15	Rachel	B-ORG
9846	16	,	I-ORG
9846	17	Megan	I-ORG
9846	18	-	O
9846	19	a	O
9846	20	girl	O
9846	21	she	O
9846	22	knows	O
9846	23	only	O
9846	24	from	O
9846	25	seeing	O
9846	26	from	O
9846	27	the	O
9846	28	train	O
9846	29	into	O
9846	30	London	B-LOC
9846	31	-	O
9846	32	and	O
9846	33	Anna	B-PER
9846	34	,	O
9846	35	the	O
9846	36	new	O
9846	37	wife	O
9846	38	of	O
9846	39	her	O
9846	40	ex	O
9846	41	,	O
9846	42	Tom	B-PER
9846	43	.	O
9847	0	In	O
9847	1	some	O
9847	2	ways	O
9847	3	,	O
9847	4	the	O
9847	5	novel	O
9847	6	is	O
9847	7	as	O
9847	8	much	O
9847	9	a	O
9847	10	psychological	O
9847	11	thriller	O
9847	12	as	O
9847	13	it	O
9847	14	is	O
9847	15	a	O
9847	16	murder	O
9847	17	mystery	O
9847	18	.	O
9848	0	Rachel	B-PER
9848	1	is	O
9848	2	an	O
9848	3	anti	O
9848	4	-	O
9848	5	hero	O
9848	6	with	O
9848	7	rafts	O
9848	8	of	O
9848	9	problems	O
9848	10	,	O
9848	11	a	O
9848	12	lamentable	O
9848	13	lifestyle	O
9848	14	and	O
9848	15	an	O
9848	16	unrequited	O
9848	17	need	O
9848	18	-	O
9848	19	almost	O
9848	20	at	O
9848	21	a	O
9848	22	primal	O
9848	23	scream	O
9848	24	level	O
9848	25	-	O
9848	26	for	O
9848	27	a	O
9848	28	child	O
9848	29	.	O
9849	0	The	O
9849	1	characters	O
9849	2	are	O
9849	3	generally	O
9849	4	well	O
9849	5	-	O
9849	6	drawn	O
9849	7	,	O
9849	8	though	O
9849	9	the	O
9849	10	milieu	O
9849	11	is	O
9849	12	very	O
9849	13	circumscribed	O
9849	14	and	O
9849	15	,	O
9849	16	for	O
9849	17	Rachel	B-PER
9849	18	,	O
9849	19	almost	O
9849	20	suffocating	O
9849	21	.	O
9850	0	The	O
9850	1	ending	O
9850	2	(	O
9850	3	or	O
9850	4	at	O
9850	5	least	O
9850	6	the	O
9850	7	culprit	O
9850	8	)	O
9850	9	is	O
9850	10	pretty	O
9850	11	well	O
9850	12	telegraphed	O
9850	13	toward	O
9850	14	the	O
9850	15	end	O
9850	16	and	O
9850	17	comes	O
9850	18	after	O
9850	19	Rachel	B-PER
9850	20	tries	O
9850	21	repeatedly	O
9850	22	to	O
9850	23	recall	O
9850	24	her	O
9850	25	actions	O
9850	26	during	O
9850	27	a	O
9850	28	drunken	O
9850	29	blackout	O
9850	30	-	O
9850	31	though	O
9850	32	how	O
9850	33	she	O
9850	34	finally	O
9850	35	does	O
9850	36	it	O
9850	37	is	O
9850	38	n't	O
9850	39	truly	O
9850	40	believable	O
9850	41	.	O
9851	0	The	O
9851	1	Girl	O
9851	2	on	O
9851	3	the	O
9851	4	Train	O
9851	5	seems	O
9851	6	almost	O
9851	7	as	O
9851	8	though	O
9851	9	it	O
9851	10	could	O
9851	11	be	O
9851	12	autobiographical	O
9851	13	,	O
9851	14	and	O
9851	15	that	O
9851	16	's	O
9851	17	a	O
9851	18	tribute	O
9851	19	to	O
9851	20	Hawkins	B-MISC
9851	21	.	O
9852	0	She	O
9852	1	really	O
9852	2	gets	O
9852	3	the	O
9852	4	reader	O
9852	5	into	O
9852	6	Rachel	B-PER
9852	7	's	O
9852	8	skin	O
9852	9	,	O
9852	10	for	O
9852	11	better	O
9852	12	or	O
9852	13	(	O
9852	14	often	O
9852	15	)	O
9852	16	for	O
9852	17	worse	O
9852	18	,	O
9852	19	and	O
9852	20	the	O
9852	21	seedy	O
9852	22	near	O
9852	23	suburbs	O
9852	24	of	O
9852	25	London	B-LOC
9852	26	make	O
9852	27	a	O
9852	28	good	O
9852	29	setting	O
9852	30	for	O
9852	31	a	O
9852	32	woman	O
9852	33	on	O
9852	34	the	O
9852	35	verge	O
9852	36	of	O
9852	37	a	O
9852	38	breakdown	O
9852	39	.	O
9853	0	Great	O
9853	1	book	O
9853	2	that	O
9853	3	kept	O
9853	4	me	O
9853	5	guessing	O
9853	6	!	O
9854	0	Each	O
9854	1	time	O
9854	2	I	O
9854	3	thought	O
9854	4	I	O
9854	5	knew	O
9854	6	what	O
9854	7	happened	O
9854	8	to	O
9854	9	the	O
9854	10	missing	O
9854	11	girl	O
9854	12	they	O
9854	13	threw	O
9854	14	something	O
9854	15	in	O
9854	16	to	O
9854	17	change	O
9854	18	my	O
9854	19	mind	O
9854	20	!	O
9855	0	Near	O
9855	1	the	O
9855	2	end	O
9855	3	I	O
9855	4	figured	O
9855	5	it	O
9855	6	out	O
9855	7	but	O
9855	8	still	O
9855	9	a	O
9855	10	great	O
9855	11	time	O
9855	12	reading	O
9855	13	this	O
9855	14	.	O
9856	0	Was	O
9856	1	often	O
9856	2	hard	O
9856	3	to	O
9856	4	put	O
9856	5	down	O
9856	6	!	O
9857	0	I	O
9857	1	really	O
9857	2	enjoyed	O
9857	3	the	O
9857	4	book	O
9857	5	.	O
9858	0	I	O
9858	1	also	O
9858	2	liked	O
9858	3	how	O
9858	4	it	O
9858	5	was	O
9858	6	done	O
9858	7	in	O
9858	8	a	O
9858	9	diary	O
9858	10	dorm	O
9858	11	through	O
9858	12	the	O
9858	13	three	O
9858	14	main	O
9858	15	women	O
9858	16	of	O
9858	17	the	O
9858	18	book	O
9858	19	.	O
9859	0	Really	O
9859	1	enjoyed	O
9859	2	reading	O
9859	3	it	O
9859	4	and	O
9859	5	was	O
9859	6	not	O
9859	7	thrown	O
9859	8	by	O
9859	9	who	O
9859	10	done	O
9859	11	it	O
9859	12	all	O
9859	13	at	O
9859	14	the	O
9859	15	end	O
9859	16	of	O
9859	17	the	O
9859	18	book	O
9859	19	.	O
9860	0	Ca	O
9860	1	nt	O
9860	2	wait	O
9860	3	to	O
9860	4	see	O
9860	5	how	O
9860	6	the	O
9860	7	movie	O
9860	8	goes	O
9860	9	off	O
9860	10	this	O
9861	0	I	O
9861	1	started	O
9861	2	to	O
9861	3	read	O
9861	4	the	O
9861	5	book	O
9861	6	and	O
9861	7	thought	O
9861	8	this	O
9861	9	is	O
9861	10	slow	O
9861	11	to	O
9861	12	start	O
9861	13	.	O
9862	0	As	O
9862	1	you	O
9862	2	get	O
9862	3	to	O
9862	4	know	O
9862	5	reach	O
9862	6	character	O
9862	7	you	O
9862	8	feel	O
9862	9	their	O
9862	10	emotion	O
9862	11	.	O
9863	0	It	O
9863	1	pulls	O
9863	2	you	O
9863	3	in	O
9863	4	chapter	O
9863	5	by	O
9863	6	chapter	O
9863	7	till	O
9863	8	you	O
9863	9	discover	O
9863	10	who	O
9863	11	is	O
9863	12	the	O
9863	13	killer	O
9863	14	.	O
9864	0	Excellent	O
9864	1	read	O
9865	0	I	O
9865	1	really	O
9865	2	expected	O
9865	3	more	O
9865	4	from	O
9865	5	this	O
9865	6	book	O
9865	7	with	O
9865	8	all	O
9865	9	of	O
9865	10	the	O
9865	11	hype	O
9865	12	behind	O
9865	13	it	O
9865	14	.	O
9866	0	I	O
9866	1	spent	O
9866	2	3	O
9866	3	days	O
9866	4	reading	O
9866	5	it	O
9866	6	and	O
9866	7	struggled	O
9866	8	to	O
9866	9	concentrate	O
9866	10	on	O
9866	11	what	O
9866	12	I	O
9866	13	was	O
9866	14	reading	O
9866	15	.	O
9867	0	Hopefully	O
9867	1	for	O
9867	2	once	O
9867	3	the	O
9867	4	movie	O
9867	5	is	O
9867	6	better	O
9867	7	than	O
9867	8	the	O
9867	9	book	O
9867	10	.	O
9868	0	I	O
9868	1	've	O
9868	2	decided	O
9868	3	this	O
9868	4	is	O
9868	5	just	O
9868	6	not	O
9868	7	my	O
9868	8	genre	O
9868	9	.	O
9869	0	I	O
9869	1	read	O
9869	2	it	O
9869	3	and	O
9869	4	was	O
9869	5	captivated	O
9869	6	the	O
9869	7	first	O
9869	8	half	O
9869	9	but	O
9869	10	it	O
9869	11	was	O
9869	12	,	O
9869	13	well	O
9869	14	...	O
9869	15	predictable	O
9869	16	in	O
9869	17	that	O
9869	18	you	O
9869	19	knew	O
9869	20	another	O
9869	21	twist	O
9869	22	or	O
9869	23	turn	O
9869	24	would	O
9869	25	happen	O
9869	26	in	O
9869	27	the	O
9869	28	plot	O
9869	29	.	O
9870	0	Not	O
9870	1	great	O
9870	2	,	O
9870	3	not	O
9870	4	horrible	O
9870	5	.	O
9871	0	Perhaps	O
9871	1	you	O
9871	2	'll	O
9871	3	enjoy	O
9871	4	it	O
9871	5	more	O
9871	6	than	O
9871	7	me	O
9871	8	.	O
9872	0	I	O
9872	1	chose	O
9872	2	5	O
9872	3	stars	O
9872	4	because	O
9872	5	I	O
9872	6	felt	O
9872	7	the	O
9872	8	pain	O
9872	9	,	O
9872	10	animosity	O
9872	11	and	O
9872	12	dejection	O
9872	13	in	O
9872	14	all	O
9872	15	three	O
9872	16	women	O
9872	17	.	O
9873	0	In	O
9873	1	the	O
9873	2	past	O
9873	3	2	O
9873	4	weeks	O
9873	5	I	O
9873	6	've	O
9873	7	been	O
9873	8	dealing	O
